,trackId,recordingId,DV1,DV2,DV3,DV4,DV5,DV6,DV7,DV8,DV9,DV10,DV11,DV12,DV13,class,label
2016,57.0,6.0,0.148549284166217,0.291315594396544,1.09454437236906,115.460169377173,-57.4847588945284,0.09833289797961,0.392344173553719,0.35175618827948,75.2259986619693,-41.4863862092585,0.0,20.4545454545455,14.2857142857143,1,0
2017,58.0,6.0,0.472284978641156,0.499832798187339,3.27228626978705,58.7359030460287,-50.5602000552583,0.387136479938715,0.44787555,2.15587876823674,50.4561863402643,-43.7563704727174,0.0,25.0,20.3821656050955,1,0
2019,60.0,6.0,3.48688608893275,0.761027219395477,183.382895992566,93.0055083632202,-115.072268297835,2.66114465326765,0.357942528047614,100.660460031409,92.9449270005545,-94.8341723268202,11.4877589453861,20.2061855670103,0.0,1,0
2021,62.0,6.0,3.23426435358994,0.745650781240329,171.951488122565,98.967413350705,-106.885167270899,2.44455736631319,0.379137132461316,99.4896696353433,93.6930921451985,-92.6295676659079,10.6244175209692,17.8356713426854,0.0,1,0
2023,64.0,6.0,0.430840649841967,0.283863960179601,3.06695976932437,121.053340515277,-58.8315846359736,0.343599898254132,0.171258124343625,1.9550431676467,65.5381749269264,-54.4266790558533,0.0,9.42028985507247,22.9166666666667,1,0
2028,69.0,6.0,0.486880166522161,0.356758253804302,-3.48715720710112,134.970325172304,-61.569336440979,0.435146881247052,0.4303288671875,-3.35110214666474,90.4795999588686,-46.0005925048141,0.0,18.75,17.0068027210884,1,0
2034,75.0,6.0,0.172133536732039,0.428474071686408,1.11693275423325,67.2757269188538,-43.9690611634563,0.123198096423721,0.5367175,0.640585765479365,61.7373401003095,-33.6461544040323,0.0,25.0,20.1219512195122,1,0
2035,76.0,6.0,1.00358641703818,0.866394118052911,9.14380752041226,60.6217943760535,-65.5385323090954,0.86155901481803,0.295990069313169,6.98975481786185,56.28881761896,-68.9098970864247,5.51181102362205,15.2173913043478,30.1724137931034,1,0
2037,78.0,6.0,1.33148440613355,0.611190607198698,13.2442964892858,71.4986866126755,-46.647182460292,1.12927776694411,0.198800589237886,9.23047142220676,65.4104300308862,-27.7623536688338,6.89655172413793,23.4234234234234,10.0558659217877,1,0
2047,88.0,6.0,0.262228566454208,0.52118956776975,1.63873398466255,73.4561941092617,-66.7467583234153,0.203349340208513,0.558028343195266,0.962604762370248,67.9131261871442,-62.9920496412643,0.0,23.0769230769231,10.9489051094891,1,0
2050,91.0,6.0,0.435475415866849,0.487084030968759,-2.59544328184075,160.604036480024,-92.6576275439584,0.385349715660396,0.447214518518519,-2.27611132650368,81.5346693086566,-49.3991793669402,0.0,15.5555555555556,7.2289156626506,1,0
2053,94.0,6.0,0.363098091907923,0.334174751080254,-2.60461533906368,146.208539065827,-72.0783989041853,0.31827201982706,0.334111159607438,-2.3229189354078,62.475341004168,-51.3260262196432,0.0,15.9090909090909,11.9047619047619,1,0
2055,,,0.292503087774511,0.300960894462844,-2.2658150626449,119.704384576435,-78.397191588547,0.271707833258941,0.178954379178039,-2.13812599590698,50.2900280314174,-65.4631890016703,0.0,9.43396226415094,14.7058823529412,1,0
2056,97.0,6.0,0.118627504321666,0.458086052098844,0.759364206602847,72.4834147262417,-46.7846763780487,0.07798590756172,0.5252,0.439153496642271,67.774641083317,-35.1444320696996,0.0,25.0,10.4347826086957,1,0
2058,99.0,6.0,0.656958936850215,0.597120024005755,4.39968816485128,81.1661474922927,-26.660099812166,0.559422576199868,0.635211640625,3.45325150691943,75.7038820952652,-12.7759685024061,0.0,25.0,12.2699386503067,1,0
2059,100.0,6.0,0.146029415932818,0.403001375641946,1.05643615678373,74.7900842234347,-53.3222319836053,0.110137789535568,0.522695776,0.799760965197069,70.9466510756541,-44.9509116409537,0.0,24.0,22.5609756097561,1,0
2060,101.0,6.0,0.104939235675145,0.222476990051304,0.851854421765304,144.413316709696,-74.4158270518629,0.092198557952659,0.213380202020202,0.68181345138045,64.7274183399119,-52.1474081107487,0.934579439252336,15.1515151515152,11.4864864864865,1,0
2066,107.0,6.0,2.8819963752215,0.503772773592882,28.5602787040911,81.9363930806076,-50.791259645756,2.45197129,0.37281561436673,21.0505125947405,73.6862454951192,-45.3997705340363,0.0,26.0869565217391,10.7344632768362,1,0
2073,114.0,6.0,0.169963428567078,0.519637761068985,2.01303789996894,111.862719984387,-60.1386450733274,0.122963817607786,0.420221005106154,0.898539541403257,59.689003274359,-53.988218988219,0.0,18.0327868852459,7.69230769230769,1,0
2077,,,0.155252541757638,0.393866047856321,-2.23336432657023,107.149600550297,-47.477736928765,0.122608736497422,0.399413194502291,-1.52536538669307,62.896822912101,-49.6035210891142,3.68098159509202,20.4081632653061,26.3157894736842,1,0
2078,119.0,6.0,3.74247294316711,0.600975214709201,-169.274526100792,85.9491523620973,-58.0194811958668,3.34037154458162,0.39860736,-158.576950384398,80.9542876209543,-49.6669957163169,0.0,24.0,20.9090909090909,1,0
2079,120.0,6.0,0.729853808473924,0.652851743411647,21.6642924807819,93.0717860007025,-71.5893891733689,0.565928772432848,0.336796108843537,14.6080356612365,92.4840963478721,-66.9800619749608,6.49819494584838,33.3333333333333,24.4186046511628,1,0
2081,122.0,6.0,1.34999351036701,0.988737076481564,95.0551195086922,93.3466946713163,-61.1211004162579,1.23827650996409,0.597773429737609,86.0620338598873,73.755731023943,-49.856391574211,0.0,24.0816326530612,18.978102189781,1,0
2082,123.0,6.0,2.23497598585218,0.959245990891364,402.957042577077,63.5447134084644,-113.994399391251,1.66335588690147,0.441222652922552,5440.18002065812,61.9025820371536,-96.9850940721156,8.29694323144105,14.0684410646388,0.0,1,0
2084,125.0,6.0,0.213479593156432,0.543144504900567,2.53244718425091,104.454116008767,-34.4493044365779,0.146921988385103,0.560008899954731,1.22173621727723,76.9313535614375,-29.2766226341287,0.0,21.2765957446808,20.0,1,0
2088,129.0,6.0,1.77531665716792,0.754169355950347,87.8151872380249,59.414438183552,-63.6847979531878,1.59249872299169,0.432335846557617,73.8789253138181,54.0544258557909,-39.2302894669259,2.10526315789474,29.296875,9.67741935483871,1,0
2091,132.0,6.0,0.195072327913319,0.574596924927863,-2.01724495747331,118.518440719931,-61.7279111831499,0.137379830508474,0.567629713358572,-1.06949763278233,77.371561046739,-58.1402770436708,4.23728813559322,20.9302325581395,12.0,1,0
2095,136.0,6.0,0.232923925993138,0.550518429325009,2.69191071601321,76.6684002901494,-40.8942215119855,0.19962445700718,0.593797573964497,2.20736094456231,71.2545196070511,-34.4309748790044,0.0,23.0769230769231,17.7570093457944,1,0
2096,137.0,6.0,1.41943247508658,1.02804118885658,-59.8030521393829,72.3837258925163,-69.9747180889544,1.19552940669585,0.444405022675737,-51.4568857606279,55.2717485340767,-69.0974672282387,0.0,22.2222222222222,24.7191011235955,1,0
2098,139.0,6.0,1.80489094060271,0.629835081617292,451.786749664118,69.6282309710455,-130.980420081641,1.42608884444557,0.268088967352039,545.387607668797,65.0417650913216,-95.2041612885773,0.0,26.2390670553936,0.0,1,0
2103,144.0,6.0,2.81019556543592,0.599633392018757,-220.18072927136,95.4060104456648,-84.2148114098618,2.50407617787594,0.194332142857143,-255.166547075893,94.243535842504,-62.0571471286278,0.0,21.4285714285714,6.40394088669951,1,0
2113,154.0,6.0,2.45519363872825,0.971636102351154,-393.717690365212,97.1351902038328,-115.44880045651,1.67710132357411,0.724695532487505,108.437672620144,99.2224959601579,-99.7548065084552,0.0,23.8095238095238,0.0,1,0
2115,156.0,6.0,0.636561875510706,0.518083439456381,14.0983312569861,77.4204396956203,-78.2550061256829,0.48314501874219,0.197086446280992,6.43622063328204,72.1494613770014,-84.4234648044882,7.14285714285714,27.2727272727273,29.1891891891892,1,0
2118,159.0,6.0,0.264576928690096,0.394175178778671,3.6589706241232,138.654672626463,-56.4897048944219,0.23252936751998,0.418918260869565,3.37209552294283,91.6962346265934,-44.033264033264,0.0,19.5652173913043,21.6216216216216,1,0
2127,,,0.213601952853393,0.48425988417971,2.53384498468783,108.684571150036,-69.0162559695369,0.180585623918686,0.55861064453125,1.74709282165967,96.9002529479999,-52.8137731633592,0.0,25.0,13.4615384615385,1,0
2129,170.0,6.0,0.164668881649749,0.482769797999739,2.06393382492201,69.180508594631,-65.6540490857555,0.12645896081686,0.535428393194707,1.27775090877888,63.2501009104364,-47.5983663324682,0.0,26.0869565217391,4.23728813559322,1,0
2135,,,0.275167614188918,0.476894476850139,3.19370771869484,108.140849552788,-63.7062050570288,0.24377231060606,0.569536004756242,2.77021197751105,96.1153049635914,-53.5306603988448,0.0,24.1379310344828,17.4757281553398,1,0
2139,180.0,6.0,0.197604368258893,0.357897905077369,2.79253765935657,61.338661194627,-44.747055877333,0.16855612890625,0.421529584487535,2.37233503950888,54.0272976109935,-38.2418354208124,0.0,26.3157894736842,14.1843971631206,1,0
2141,182.0,6.0,0.254289394697684,0.534930865172874,3.11471897397005,70.5072783850562,-78.534463155054,0.215980992907802,0.541475808,2.20714588314262,64.4920101354224,-72.525541802465,0.0,24.0,15.5172413793103,1,0
2147,188.0,6.0,0.112180605521433,0.356492405267196,1.60524034813281,170.077041313482,-55.5134465905872,0.090808530535087,0.346148530092592,1.35519103803601,77.3575118783327,-52.7364903790759,0.0,16.6666666666667,24.7191011235955,1,0
2148,189.0,6.0,0.18059003061437,0.394406879914355,2.30922217116582,64.6812587364045,-54.3004698752239,0.148486166087963,0.455884764542936,1.48663524771936,56.838830419258,-44.9017933390265,0.0,26.3157894736842,21.6,1,0
2149,190.0,6.0,1.11868637236377,1.12769089625723,85.1858158258082,79.8205395633656,-68.2834804436673,0.965031382591818,0.678808106139438,96.5899105051225,84.8460372254328,-66.7921725988848,2.5062656641604,18.2795698924731,25.3521126760563,1,0
2150,191.0,6.0,0.160610447804713,0.440577212545018,1.97285129634631,175.841911441216,-56.5795854594499,0.088334262543253,0.336601081317146,0.461051888254516,73.047525513472,-45.642247369466,0.0,14.018691588785,17.2413793103448,1,0
2151,192.0,6.0,0.350835790874311,0.38092409506931,-7.883465611287,72.6124858868742,-47.6065706244173,0.3108060592689,0.288472378808864,-7.53960126597317,72.2649150591109,-30.7088508616282,0.0,23.6842105263158,15.4285714285714,1,0
2152,193.0,6.0,1.82978733363648,0.725669109172904,491.003402852173,97.7544238564562,-126.934981834333,1.2996321128134,0.426848601372781,-107.362731265277,96.9870449525861,-95.2541346554138,10.732538330494,19.0769230769231,0.0,1,0
2153,194.0,6.0,0.108469573160257,0.353391825737848,1.57187826920381,157.655115060194,-55.4898051512411,0.08991164453125,0.386054494649227,1.10998290080114,96.3664485019419,-57.8474901133028,0.0,18.9655172413793,28.4313725490196,1,0
2154,195.0,6.0,0.220210423462062,0.368094867668061,3.26329822718178,147.452315632916,-85.168606334881,0.184626938161015,0.396107880049979,2.4544084784764,94.3087189102741,-76.9290022289236,0.0,20.4081632653061,18.4210526315789,1,0
2155,196.0,6.0,0.353835436003703,0.388659221937829,5.28458191384401,81.9575312807342,-32.3733695879853,0.301172729120404,0.452591604938271,4.54407098840336,76.1428022663978,-20.7296301266633,0.0,25.9259259259259,11.0294117647059,1,0
2189,,,2.13651059181749,0.926072509875057,414.774634758376,77.5655529244017,-116.930891860892,1.59841400324836,0.552894090787313,-147.041216296472,87.8980803946697,-87.9372270151247,8.82352941176471,21.8430034129693,0.0,1,0
2199,240.0,6.0,0.248581126385285,0.413422438357197,3.36987111526375,165.060364013183,-102.820551464474,0.206771337868481,0.42934237244898,2.20257726192189,87.1950026893551,-84.5663762839683,0.0,17.8571428571429,0.0,1,0
2204,245.0,6.0,0.393514434326259,0.372307581598195,-5.83814911081729,78.9455025663585,-71.949092872542,0.315831901087732,0.278430032958984,-3.17370435682104,74.3585371509637,-65.8130311614731,0.613496932515337,8.59375,14.2857142857143,1,0
2210,251.0,6.0,1.20991848549889,0.842289480426518,327.936012907276,89.1948146228193,-99.1739517699493,0.878000751812594,0.501036242621813,144.111707462525,80.8638789876051,-65.5679154890743,1.02040816326531,18.6335403726708,1.92307692307692,1,0
2211,252.0,6.0,1.97113502874681,0.677755623790593,98.4002913161446,101.935597159277,-71.7448102628048,1.75021165116569,0.542347365289256,82.8811124075485,91.1107581311943,-59.6295205395516,3.90334572490706,22.7272727272727,17.9906542056075,1,0
2216,,,1.37926196513741,0.775432854107658,166.902368210115,112.694736213395,-153.244804475145,1.07886895606786,0.680112034788167,100.027558741846,97.7787438335192,-89.3958677462157,7.41626794258373,22.6351351351351,0.0,1,0
2217,258.0,6.0,0.365959707150128,0.745104467848815,-4.49213032233514,123.496877074092,-72.6755339634249,0.25943512195122,0.606554477317555,-1.13265067929176,83.2701605605399,-49.3719806763285,7.31707317073171,17.948717948718,25.0,1,0
2224,265.0,6.0,2.83711630667655,1.35757876178001,508.316782657119,105.608595268709,-134.217984479482,1.85223275262666,0.983310013720007,-127.24155005777,99.3699990574789,-98.5351568546115,9.51417004048583,23.9482200647249,0.0,1,0
2229,270.0,6.0,2.01512485041115,1.81048105406027,111.25132735938,107.951169933819,-91.1845993177551,1.86672254389338,1.06139003677951,100.071883191663,97.6647403607446,-99.8059676932781,0.0,20.2072538860104,30.9734513274336,1,0
2231,,,0.468538258810306,0.687205134290332,5.12098746516884,65.8103847946087,-41.8285826306371,0.389311736320001,0.592466394557823,3.98522705843801,59.0526792308975,-32.1735360632145,0.0,23.8095238095238,7.69230769230769,1,0
2233,274.0,6.0,0.237418662467821,0.648001835997948,2.71382953853408,74.7030348788795,-71.6786550116492,0.193444618611969,0.662234375,2.03784848904256,67.8544478501218,-64.8495116603548,0.0,25.0,18.1818181818182,1,0
2234,275.0,6.0,0.704109630590164,0.378185781321046,-10.6135861173768,57.8644269018011,-47.0450414561652,0.582633832908163,0.301522108725762,-8.00021944962112,60.0459892102238,-36.0317742221935,0.0,23.6842105263158,25.0,1,0
2244,285.0,6.0,1.4009720247539,1.37029213635865,-61.5341332427424,71.5801489680851,-132.017368845053,1.14713684346784,0.521388399277431,-55.5553727458089,70.6187281524761,-77.3904173688285,0.0,23.6641221374046,0.0,1,0
2245,,,0.708323231392983,1.00121043640134,-8.19608976201388,60.6554316230614,-53.1588570363971,0.520919793701172,0.789092851548594,-2.78667299117516,50.6887530410239,-39.373097991479,7.8125,20.7547169811321,13.3333333333333,1,0
2251,292.0,6.0,0.465173133605169,0.692365813385548,10.6172105651477,67.325552899328,-61.5780969190538,0.372029207577791,0.32311632,7.06616702682568,62.8627179166924,-70.9334484357265,5.58659217877095,26.0,31.0077519379845,1,0
2257,298.0,6.0,2.11463289260072,0.515196236168401,-153.443610813938,84.121232798475,-55.5869218582656,1.76007822339104,0.308403964378052,-90.6338842407484,57.4612232508727,-44.5197392780545,6.41025641025641,19.4915254237288,24.1379310344828,1,0
2258,299.0,6.0,1.20427814162164,0.469764142430438,627.764505098454,208.457556763514,-174.390763350265,0.637341917989418,0.362285936512496,-604.112808460634,74.5507208215391,-93.3482438701126,7.93650793650794,15.2542372881356,0.0,1,0
2259,300.0,6.0,1.77935767585307,0.920403581130008,-41.9923078635501,53.3941061836359,-70.3611026017345,1.59123147273773,0.510583242340205,-38.9761951585069,55.2496382406355,-51.1476166544079,0.0,23.121387283237,7.4468085106383,1,0
2260,301.0,6.0,0.296041603238933,0.40907570580033,4.22763488089162,88.0916749202937,-50.9942243966,0.245306877502296,0.465798777777778,3.56449517789078,79.2682748431077,-46.5278992478573,0.0,23.3333333333333,23.7037037037037,1,0
2261,302.0,6.0,0.355244461467751,0.395998291702974,5.02418210938748,58.5763825109178,-46.9201125549616,0.315462035246877,0.425487222222222,4.46318451457501,50.8923712579568,-44.521374701855,0.0,22.2222222222222,21.9178082191781,1,0
2262,303.0,6.0,0.290454702406053,0.660815854810613,3.93945514965725,103.905390026124,-118.327875589064,0.214631481755424,0.52763335600907,1.67393187064551,85.6738760333657,-85.8979110865567,0.0,21.4285714285714,0.0,1,0
2263,304.0,6.0,0.439218839752163,0.404922937981476,6.13204959004739,111.774171509109,-61.4357035232198,0.330988591678098,0.397934132231405,2.37690501636778,96.9151173169145,-56.3587528489615,0.0,22.7272727272727,25.0,1,0
2265,306.0,6.0,0.357986415244336,1.14388964854021,3.41601786419036,83.6489757765698,-40.9144582083673,0.300733990404848,0.773484215500945,2.63460489479256,65.2068343425007,-25.5403993335028,0.0,21.7391304347826,15.8730158730159,1,0
2269,310.0,6.0,0.168565578785718,0.407931097123031,2.21092251215158,115.631477847764,-42.7592678396035,0.125248524187535,0.516595248979592,1.13935534571132,91.4234914671024,-31.4953738434609,0.0,22.8571428571429,17.2413793103448,1,0
2270,311.0,6.0,2.1555938755835,1.4010559176502,96.7883515022677,73.8413760510239,-91.2548619061281,1.86913019040105,0.690740457874654,87.7725664343633,78.8841184445166,-68.8250472537901,5.8974358974359,25.8278145695364,15.0627615062762,1,0
2272,313.0,6.0,1.84044822273682,1.28345447804571,86.8350132906999,67.7115507826993,-98.5494988159328,1.61622782958762,0.599607863299334,84.0251238435311,62.7999142513206,-66.2246397836948,4.10628019323672,16.5644171779141,3.58565737051793,1,0
2276,317.0,6.0,1.95564802452403,0.879382339952605,425.379676840387,99.3670770402658,-117.419437126421,1.40595316150532,0.698320564222222,-1755.02356735301,91.4325406606211,-90.0687697916635,7.6271186440678,19.6666666666667,0.0,1,0
2278,,,0.835313469730087,0.786237085683006,10.3985319333834,63.7554444619027,-50.6498182886693,0.690385586193215,0.5330355,7.53955097922156,56.496912079984,-46.103618301328,0.0,25.0,8.19672131147541,1,0
2280,321.0,6.0,1.09602567519967,1.01001721248781,13.1911422431979,62.7394479626973,-54.9699140056648,0.913277051254326,0.560996121883656,9.61235670760971,55.0153827118781,-46.0256841976367,0.0,26.3157894736842,11.965811965812,1,0
2282,323.0,6.0,1.96123551258799,0.794480513500777,527.23632182923,60.5612711109204,-71.2696427076438,1.51042199591837,0.443449435192991,-177.730736663844,55.4663596796336,-70.2222361861673,9.76190476190476,20.817843866171,25.8278145695364,1,0
2284,325.0,6.0,1.61639845377278,1.54163610519909,71.8709612811209,83.7771059503518,-55.0745050482533,1.47592668221574,0.909081430483996,78.1898276446314,81.8112426715714,-48.6566569691555,0.0,21.0191082802548,22.7272727272727,1,0
2290,331.0,6.0,1.50517507532198,1.10232612014962,-306.678465382018,48.9332652683378,-77.2313693374498,1.06951798648409,0.36869969495939,-86.4972387877451,39.4856101922714,-73.4325333552787,6.02409638554217,17.3228346456693,17.2131147540984,1,0
2292,333.0,6.0,0.414011123957564,0.560633978544264,4.72419127869259,56.0303826990562,-76.7369374181401,0.371131582031249,0.481683125,4.34159852714488,47.4092983300536,-68.6276258580325,0.0,25.0,19.6428571428571,1,0
2293,334.0,6.0,2.41440573119892,1.33765896384479,391.723150564263,80.4548572055341,-149.615627654593,1.79516958605826,0.613325774803555,215.520090938325,95.8705696815428,-99.0964669323786,7.75862068965517,22.568093385214,0.0,1,0
2295,,,1.36821328093018,1.17464289475239,40.7768196051248,56.7494852606781,-57.0671699279979,1.16171481877513,0.406393014617612,36.339812999096,53.9993704681505,-58.2822432813244,3.81679389312977,28.5714285714286,27.2727272727273,1,0
2298,339.0,6.0,1.54977650778765,0.617650265258612,-67.1201819924009,58.7758000969582,-73.8581324367313,1.44585645306752,0.374602501436369,-63.2548074878484,56.19181891582,-82.9476388733955,0.0,20.7627118644068,28.0487804878049,1,0
2301,342.0,6.0,1.53280157705258,0.683282936081611,643.573907206572,154.659541996268,-229.330536560807,0.778382720545445,0.438751681893154,-547.524752475248,99.1550267287463,-79.1035974051504,6.72199170124481,20.6095791001451,0.0,1,0
2303,344.0,6.0,0.164995052624892,0.447869471432846,1.97943058941936,126.588197649919,-65.6434991308153,0.134729992866941,0.413849212827989,1.12071073681983,70.4197331176709,-52.8304162828442,8.14814814814815,18.3673469387755,15.1162790697674,1,0
2313,354.0,6.0,2.57101741389161,0.954719423483904,-143.018145018455,79.3527107101574,-45.7741025202871,2.12582822770484,0.506069421376394,-93.3979497594105,64.2379545726718,-33.5562659030824,5.85106382978723,23.5294117647059,20.9302325581395,1,0
2320,361.0,6.0,0.384586265317638,0.464648218804995,-5.14691480341019,112.104703693145,-81.0263188985483,0.274182378271249,0.338221385131229,-2.30432257982796,56.2805172506305,-80.4254127312618,4.69798657718121,13.9784946236559,23.2142857142857,1,0
2323,364.0,6.0,0.901262548566848,1.38331398113121,19.0813532775009,52.9528795433312,-65.9412408363312,0.78685517106426,0.624419829101563,15.7765919030614,47.1248643931148,-55.4545816803627,0.0,25.0,9.64912280701754,1,0
2325,366.0,6.0,0.802523203416613,1.2030102890983,16.4465013018478,56.3092491910965,-64.6720577635904,0.617863141762452,0.579504997917534,8.28815246921386,51.0530753323238,-53.7660925454863,9.19540229885057,22.4489795918367,22.4,1,0
2326,,,0.301570888651507,0.437404483862844,3.87464768549259,65.1570631012189,-57.5076215595277,0.263728573841246,0.457494515235457,3.13814877193818,57.9492244659058,-49.7476706455461,0.0,26.3157894736842,18.8976377952756,1,0
2327,368.0,6.0,0.432805709015344,0.63965407476486,5.41289442878348,60.9636438880303,-68.7762520495045,0.332360467346938,0.498287590027701,3.22356001746719,53.3229634330959,-41.9992247006192,0.0,26.3157894736842,6.61157024793388,1,0
2329,370.0,6.0,1.47658014479982,0.93745686190102,-21.5353879530857,66.5149536288177,-43.4913703252441,1.30938422848902,0.687947293701172,-19.4244737072531,67.2980078854094,-34.7522654802866,0.0,32.03125,20.0,1,0
2333,374.0,6.0,0.659140435512413,0.60416061161402,-7.12108482794434,85.305376519071,-47.1756838270921,0.562068989823099,0.454247427983539,-5.36157145731832,81.6404546270878,-37.1523453715235,4.95867768595041,12.962962962963,23.0769230769231,1,0
2334,375.0,6.0,2.68835767155173,1.1354164888379,384.24872360429,71.6087209677935,-99.3543570063561,2.16014983575461,0.530832519175981,244.913172222753,54.0107263517615,-97.9306408684301,0.0,17.0940170940171,12.1019108280255,1,0
2341,382.0,6.0,1.60545887426537,0.680944019306896,-57.3352976150182,64.6663449825311,-66.1354862984269,1.46141353047739,0.515395031707149,-52.1068056483195,58.5756072143339,-54.7816953899668,0.0,21.5311004784689,13.2352941176471,1,0
2343,384.0,6.0,0.237712225659301,0.436326080939876,-2.90220889125219,193.53680073431,-53.2482395360998,0.167364401939368,0.366673354855372,-1.38097686312905,77.4484421033836,-41.5888914181653,5.83941605839416,14.7727272727273,14.2857142857143,1,0
2346,387.0,6.0,1.6538764240394,0.929356359772808,88.1295883567366,87.675980159403,-79.02018345722,1.43951609931168,0.409847979166667,75.8597383887999,85.0065895282345,-80.6228255094521,6.15384615384615,22.0833333333333,27.4418604651163,1,0
2348,,,0.269306158236855,0.673987027042621,2.78950356599388,89.4070430688326,-101.323054373488,0.209622153553948,0.701058181818182,1.90112696972367,82.1178255601979,-90.420218364946,0.0,24.2424242424242,0.0,1,0
2359,12.0,7.0,0.358451966854535,0.345659342988842,5.27235485263958,59.8785324882949,-45.7073329145583,0.318008251111656,0.394975555555556,4.89884291313634,52.0431483094567,-49.0597810833567,0.0,22.2222222222222,29.1390728476821,1,0
2361,14.0,7.0,0.472299666029384,0.589348184079137,6.6221646766198,74.4730365842333,-58.4672737940371,0.39263873615987,0.602158917793965,5.10898079589163,69.3136343808675,-54.2523550484278,0.0,25.8064516129032,24.6153846153846,1,0
2362,15.0,7.0,1.9194142617406,0.75190112379307,463.780829584859,92.1849619567147,-129.043144351017,1.27559641867226,0.476635679362881,-514.720057655061,83.1784574575661,-96.5196651915654,9.44767441860465,22.6315789473684,0.0,1,0
2365,18.0,7.0,1.57457331843299,0.470978749537236,371.28313716198,96.5647320491722,-97.1071296279701,1.17175721397073,0.377765390040816,-123.753522653371,88.5753307924427,-83.475278701178,10.8108108108108,21.4285714285714,5.37974683544304,1,0
2369,22.0,7.0,2.33117860902696,0.935347451805386,417.889414387632,89.8031927572179,-100.882358163734,1.73807329514309,0.596746809319683,-140.271714740321,82.235836811885,-95.6995824362237,8.85311871227364,14.0893470790378,0.0,1,0
2382,35.0,7.0,0.236746563090928,0.36794103126192,-3.34842071136846,138.249801177818,-66.2763639318132,0.151717405168569,0.261884632606683,-0.784768778746559,49.5065702675603,-64.257321968873,6.36942675159236,12.8440366972477,22.9166666666667,1,0
2386,,,0.212526827249541,0.706451573808425,2.64666511713976,72.5439846528866,-66.4505049581111,0.175077282083595,0.675498759183673,2.10568911786025,65.2051229943776,-56.9441738339782,0.0,22.8571428571429,2.9126213592233,1,0
2390,43.0,7.0,1.25844037537798,0.900781042382163,-126.488669361261,102.752330646787,-105.421075760524,1.04292523075515,0.646073825442247,-99.8697840291872,93.1169222697712,-87.5303764814376,0.0,20.1612903225806,0.0,1,0
2395,,,1.64200419570793,1.07850241761204,70.0177351465807,57.0768532431156,-75.6684566988615,1.42488221923617,0.385318455076698,64.9718500414612,48.0201761709738,-65.7027626990059,3.82513661202186,20.9459459459459,13.302752293578,1,0
2396,49.0,7.0,2.31180411372285,1.11586140260751,383.628304363275,89.4487657904195,-123.502309767154,1.71072679014572,0.499002475928994,132.012314261478,97.9612321009255,-98.9045658949773,6.47773279352227,18.1538461538462,0.0,1,0
2398,51.0,7.0,2.65220359958084,0.310618091359659,-151.234038738751,94.1918258618583,-72.0738102850434,2.29144911614317,0.252305269536675,-112.436898938008,83.2271083830825,-65.0913195536722,5.40540540540541,20.2247191011236,22.9166666666667,1,0
2403,56.0,7.0,0.23155307699322,0.244428089178391,4.39223297665896,104.234602827135,-39.290230110192,0.196720609599964,0.377587857142857,3.97273153572308,98.2471868430815,-19.2141281839762,0.0,25.0,14.207650273224,1,0
2410,,,1.36654588222736,0.522384649203317,327.943840070496,112.18841048921,-138.140955506714,1.17394650598045,0.333061450214996,144.517346755348,95.5390281606862,-64.3665740454873,0.0,24.1803278688525,0.0,1,0
2415,68.0,7.0,1.3588852468594,0.898368993482644,-48.4058651017691,101.112648512613,-80.9420298633912,1.20685885266272,0.6861714161454,-44.9300190456686,64.7989452867502,-73.4099670568445,0.0,14.5077720207254,14.9253731343284,1,0
2417,70.0,7.0,2.15017207653452,0.789940543030604,263.150267956282,61.1399927631957,-111.271868990218,2.02185139534884,0.486631600907029,210.411490551869,49.0132670420132,-55.067614666109,0.0,21.9047619047619,0.0,1,0
2419,72.0,7.0,2.1796513894731,0.839685871753682,269.218724352138,80.2175770457158,-74.7482520638702,2.07220284090909,0.466703791322314,280.214204210112,70.859126644113,-40.0292148400732,0.0,18.1818181818182,7.38636363636364,1,0
2432,85.0,7.0,2.60026093195303,0.900281397615506,127.74686106209,150.439035713223,-82.6110204911015,2.26978257974247,0.599025339604592,99.9858223293424,98.3847608662316,-94.3396804016408,0.0,20.0892857142857,31.0144927536232,1,0
2435,88.0,7.0,1.84854235638008,0.870611003101032,430.363790425633,106.958651868456,-117.748783835081,1.32596354236536,0.301977112254757,-307.470321397548,66.6108886631208,-79.3213535370134,1.1887072808321,16.8103448275862,0.0,1,0
2436,89.0,7.0,1.07110457996904,0.646163316057606,-16.4053415937639,57.4371636516575,-50.0993839234914,0.975173838104032,0.410991238622873,-16.6020016141189,59.7763184380032,-39.990487891879,0.0,29.3233082706767,21.0526315789474,1,0
2442,95.0,7.0,2.16766094482133,0.822840897852091,284.978750259676,79.425530826657,-100.256144363427,1.92928607780327,0.473271886089599,172.082369165323,60.6679773293051,-91.7630250500048,0.0,17.3267326732673,0.0,1,0
2448,101.0,7.0,2.04652060809415,1.14855483326881,145.326076286947,118.567613309527,-153.492457986363,1.68842068766175,0.620299261492678,99.8540812830696,96.600524637271,-96.1770446389221,7.13101160862355,22.5663716814159,0.0,1,0
2455,108.0,7.0,2.48216063554026,0.64937211342702,-135.711425152785,85.8436882734412,-58.4661985918891,2.27899180507497,0.306037116493656,-132.558637444632,86.0298664561542,-47.1255993078279,0.0,23.5294117647059,22.875816993464,1,0
